date,forecast_price,lower_90,upper_90,commodity,is_forecast
2022-07-01,7.7583937738507744,6.783623725935056,8.650146668042574,Wheat,False
2022-08-01,7.596059037967396,6.680658632067499,8.48798794661171,Wheat,False
2022-09-01,7.495896557065821,6.6133967555784094,8.382761145353378,Wheat,False
2022-10-01,7.586807211373993,6.686562805977432,8.451247042403883,Wheat,False
2022-11-01,7.440567089616354,6.536263431571065,8.31613061885893,Wheat,False
2022-12-01,7.516221070854881,6.653673238632549,8.42120949460035,Wheat,False
2023-01-01,7.445512235930536,6.630179883572261,8.370941953699518,Wheat,False
2023-02-01,7.302358215533082,6.418862461046145,8.186189857570431,Wheat,False
2023-03-01,7.6985532274060535,6.8035490725397985,8.52317901801603,Wheat,False
2023-04-01,7.453326072478692,6.6000973581889975,8.325691765186303,Wheat,False
2023-05-01,7.45470789439732,6.527121549984797,8.379329810695706,Wheat,False
2023-06-01,7.040129207857799,6.1539753473075685,7.8782250462762144,Wheat,False
2023-07-01,6.859213648967382,5.979420218371587,7.756823576787485,Wheat,False
2023-08-01,6.718990956184599,5.8250411212580495,7.550136353826823,Wheat,False
2023-09-01,6.617310817055671,5.833679475242691,7.473514126564634,Wheat,False
2023-10-01,6.7870492962792195,5.867348056099276,7.60691053829485,Wheat,False
2023-11-01,6.58772584287402,5.695710631770747,7.413185231706944,Wheat,False
2023-12-01,6.75333416620864,5.861193513820542,7.62819126592353,Wheat,False
2024-01-01,6.560910780373106,5.675370081058228,7.5079117495327505,Wheat,False
2024-02-01,6.158382318127999,5.293987964081175,7.065122910574077,Wheat,False
2024-03-01,6.2879554606675745,5.456351499379742,7.154797115942934,Wheat,False
2024-04-01,6.388556309131016,5.4387835224749415,7.230208169240103,Wheat,False
2024-05-01,6.402038099162688,5.546115859048825,7.258022724496152,Wheat,False
2024-06-01,6.309763965267711,5.466733777521541,7.229986488145948,Wheat,False
2024-07-01,6.107931816007222,5.176747331100211,7.02588502639606,Wheat,False
2024-08-01,5.94637837812033,5.08870594765066,6.851085830926419,Wheat,False
2024-09-01,5.863758848300727,5.022383486907537,6.732750306604114,Wheat,False
2024-10-01,5.746834019836921,4.842858834563208,6.622007725817636,Wheat,False
2024-11-01,5.722729450116291,4.825422458198028,6.551858858295366,Wheat,False
2024-12-01,5.572640718660634,4.6418452904036895,6.470714354792556,Wheat,False
2025-01-01,5.702880691702389,4.805691804366294,6.57040254887334,Wheat,True
2025-02-01,6.0560847934130155,5.1503783354882575,6.930051155473986,Wheat,True
2025-03-01,5.570605520001178,4.679734300904243,6.438154525134008,Wheat,True
2025-04-01,5.557819603926084,4.624963739461683,6.405858100776823,Wheat,True
2025-05-01,5.554669253062292,4.680501922744059,6.381309062457493,Wheat,True
2025-06-01,5.384028693832837,4.423753026777194,6.284131375750958,Wheat,True
