commodity,date,forecast_price,lower_90,upper_90,is_forecast,last_actual_price,pct_change_from_last
Soybeans,04/01/2019,9.022934212237978,7.784625363393417,10.333566279895482,False,9.53,-5.32
Soybeans,05/01/2019,8.91746282845673,7.677267831443533,10.17180671522923,False,9.53,-6.43
Soybeans,06/01/2019,8.821666632683641,7.57751643797469,10.08980439073276,False,9.53,-7.43
Soybeans,07/01/2019,8.77203149382466,7.407623329731617,10.011412806927613,False,9.53,-7.95
Soybeans,08/01/2019,8.63558103051324,7.455236573151248,9.984399677981749,False,9.53,-9.39
Soybeans,09/01/2019,8.208815743524239,6.88463475692454,9.623553517173503,False,9.53,-13.86
Soybeans,10/01/2019,8.144475771700453,6.939495777832865,9.466829355538968,False,9.53,-14.54
Soybeans,11/01/2019,8.326681140603563,7.027168176403966,9.573765381575669,False,9.53,-12.63
Soybeans,12/01/2019,8.514496833940866,7.228025129353642,9.738931076472095,False,9.53,-10.66
Soybeans,01/01/2020,8.481487410592637,7.250739177805127,9.681071005175902,False,9.53,-11.0
Soybeans,02/01/2020,8.415904730790722,7.193076340980358,9.630892432288592,False,9.53,-11.69
Soybeans,03/01/2020,8.856240914621695,7.496693023968088,10.154756004883057,False,9.53,-7.07
Soybeans,04/01/2020,9.350280288247903,8.069495000554035,10.604889719627089,False,9.53,-1.89
Soybeans,05/01/2020,9.79191348446584,8.562118739704335,11.054021533429822,False,9.53,2.75
Soybeans,06/01/2020,10.13011633563642,8.86645652126575,11.410045294198769,False,9.53,6.3
Soybeans,07/01/2020,10.270281922323608,9.025423548766362,11.590973349927465,False,9.53,7.77
Soybeans,08/01/2020,10.271495133941226,9.03370585751228,11.483202717073423,False,9.53,7.78
Soybeans,09/01/2020,9.991071281063748,8.632125213158265,11.268055541508822,False,9.53,4.84
Soybeans,10/01/2020,9.891022119409302,8.615111595597861,11.1825803199465,False,9.53,3.79
Soybeans,11/01/2020,10.233933079880044,8.993043386622208,11.511253303977584,False,9.53,7.39
Soybeans,12/01/2020,10.567210698445813,9.277968425447488,11.75724261837591,False,9.53,10.88
Soybeans,01/01/2021,11.382499728172416,10.061682843077485,12.720296405567298,False,9.53,19.44
Soybeans,02/01/2021,12.740731694060502,11.341070173909976,14.006178534704777,False,9.53,33.69
Soybeans,03/01/2021,12.161938798930942,10.88325359035684,13.405234127514325,False,9.53,27.62
Soybeans,04/01/2021,12.735541973078536,11.40821203825174,13.94638849515947,False,9.53,33.64
Soybeans,05/01/2021,13.24982308176021,11.941556638919812,14.518709038273949,False,9.53,39.03
Soybeans,06/01/2021,13.676658285668736,12.44521151449176,14.885154186243234,False,9.53,43.51
Soybeans,07/01/2021,13.9399553610293,12.55586831986306,15.169862537596288,False,9.53,46.27
Soybeans,08/01/2021,13.871336559032391,12.62202289209915,15.1211171312156,False,9.53,45.55
Soybeans,09/01/2021,13.39443446963295,12.047598264928885,14.63494372324968,False,9.53,40.55
Soybeans,10/01/2021,13.27797873858372,11.967978712428298,14.553834611859957,False,9.53,39.33
Soybeans,11/01/2021,13.696777424188472,12.453280992330445,14.957568230497964,False,9.53,43.72
Soybeans,12/01/2021,14.11598411460308,12.91897538383213,15.34793745433794,False,9.53,48.12
Soybeans,01/01/2022,14.440395453762076,13.169612373643965,15.617829345961644,False,9.53,51.53
Soybeans,02/01/2022,15.079292646896636,13.85613456518774,16.287318234127905,False,9.53,58.23
Soybeans,03/01/2022,15.00223577290496,13.816601948165278,16.335208809662156,False,9.53,57.42
Soybeans,04/01/2022,15.006202467071692,13.741811585146245,16.2437656464523,False,9.53,57.46
Soybeans,05/01/2022,14.971620978581036,13.715796829783846,16.254173348882052,False,9.53,57.1
Soybeans,06/01/2022,14.879949460948184,13.602695584994182,16.149299510229632,False,9.53,56.14
Soybeans,07/01/2022,14.743630523144144,13.55113932414112,16.050003231276264,False,9.53,54.71
Soybeans,08/01/2022,14.296366908663083,13.01926331769698,15.50066481628344,False,9.53,50.01
Soybeans,09/01/2022,13.422128148306513,12.141256609908174,14.765557524016671,False,9.53,40.84
Soybeans,10/01/2022,13.05624594339036,11.777853365655352,14.309243077067944,False,9.53,37.0
Soybeans,11/01/2022,13.146856768150684,11.918149524250122,14.470197617600762,False,9.53,37.95
Soybeans,12/01/2022,13.246164426451545,12.029419843046051,14.493373453799926,False,9.53,38.99
Soybeans,01/01/2023,13.290455767858864,11.945351603707826,14.655981609917962,False,9.53,39.46
Soybeans,02/01/2023,13.355358520789828,12.082806412032232,14.649043546049931,False,9.53,40.14
Soybeans,03/01/2023,14.264529477696952,12.953665960836677,15.53017543317588,False,9.53,49.68
Soybeans,04/01/2023,14.048122013375394,12.802288487762024,15.358594285309684,False,9.53,47.41
Soybeans,05/01/2023,13.83670881097169,12.56686103669206,15.118383497612776,False,9.53,45.19
Soybeans,06/01/2023,13.63948538916824,12.341985470001596,14.87940321328538,False,9.53,43.12
Soybeans,07/01/2023,13.51567014402728,12.144315709921104,14.736242073205052,False,9.53,41.82
Soybeans,08/01/2023,13.142729046850397,11.8456273594279,14.35837166876432,False,9.53,37.91
Soybeans,09/01/2023,12.340146291488209,10.931485929219487,13.576560447711396,False,9.53,29.49
Soybeans,10/01/2023,12.09792210402046,10.869302672787407,13.327048407747668,False,9.53,26.95
Soybeans,11/01/2023,12.216390026155898,10.946505134208795,13.498155186343626,False,9.53,28.19
Soybeans,12/01/2023,12.342842123126426,11.103171789956477,13.64422987599527,False,9.53,29.52
Soybeans,01/01/2024,12.143035484655387,10.823376307134822,13.374356890831644,False,9.53,27.42
Soybeans,02/01/2024,11.731868381754945,10.44124088692205,12.990781657252771,False,9.53,23.1
Soybeans,03/01/2024,12.044681541543165,10.798620509509869,13.245940630157593,False,9.53,26.39
Soybeans,04/01/2024,12.388932527916657,11.13566018389119,13.561170590799586,False,9.53,30.0
Soybeans,05/01/2024,12.65381913924233,11.423146100456178,13.948779704151637,False,9.53,32.78
Soybeans,06/01/2024,12.760437526016558,11.443156251051336,14.08827176669281,False,9.53,33.9
Soybeans,07/01/2024,12.623918294370268,11.345047567203794,13.853673181156918,False,9.53,32.47
Soybeans,08/01/2024,12.149562499587583,10.915251867690628,13.44507046692908,False,9.53,27.49
Soybeans,09/01/2024,11.382108704874517,10.157731870260694,12.571869758022872,False,9.53,19.43
Soybeans,10/01/2024,10.874038653303144,9.53149249217218,12.043505658689195,False,9.53,14.1
Soybeans,11/01/2024,10.852633140845109,9.547036514279942,11.979080751007782,False,9.53,13.88
Soybeans,12/01/2024,10.829076015190443,9.458186867860167,12.071354836510634,False,9.53,13.63
Soybeans,01/01/2025,11.26663828663166,9.994915570257191,12.450251391518742,True,9.53,18.22
Soybeans,02/01/2025,12.18841698278455,10.97279619514843,13.43236438950123,True,9.53,27.9
Soybeans,03/01/2025,11.287666207961012,10.1038650131588,12.589986532260497,True,9.53,18.44
Soybeans,04/01/2025,11.436358953000193,10.15722299229545,12.66946846088459,True,9.53,20.0
Soybeans,05/01/2025,11.529996331112429,10.334859973941429,12.776519673848329,True,9.53,20.99
Soybeans,06/01/2025,11.526703893472206,10.157306636985364,12.783532307086857,True,9.53,20.95
Wheat,01/01/2010,4.60178192231058,3.714817689134498,5.464952462446934,False,5.21,-11.67
Wheat,02/01/2010,4.904712814656204,3.9607218915392015,5.798877768561711,False,5.21,-5.86
Wheat,03/01/2010,5.013696411778834,4.1564111713225635,5.859623438298376,False,5.21,-3.77
Wheat,04/01/2010,5.136878758248732,4.265958029473,6.0642229529061975,False,5.21,-1.4
Wheat,05/01/2010,5.3434206734503995,4.5240373288859725,6.23773577222469,False,5.21,2.56
Wheat,06/01/2010,5.321716316132838,4.449981275383866,6.207362280573197,False,5.21,2.14
Wheat,07/01/2010,5.367481279519212,4.467192570589767,6.290014712215109,False,5.21,3.02
Wheat,08/01/2010,5.447974677534005,4.597123105487141,6.36215456000201,False,5.21,4.57
Wheat,09/01/2010,5.570043151811011,4.7196166542676234,6.472442427085372,False,5.21,6.91
Wheat,10/01/2010,5.831139388775947,4.921311172337833,6.692578137193688,False,5.21,11.92
Wheat,11/01/2010,5.918649930650146,5.050605815635673,6.782982288920688,False,5.21,13.6
Wheat,12/01/2010,6.178049398448216,5.314354883290014,7.0735644972604685,False,5.21,18.58
Wheat,01/01/2011,6.305119542807687,5.377276364360055,7.190100753136103,False,5.21,21.02
Wheat,02/01/2011,6.369175793259463,5.423801820491148,7.234575263146633,False,5.21,22.25
Wheat,03/01/2011,6.894582736279641,5.94169029587081,7.811973333984753,False,5.21,32.33
Wheat,04/01/2011,6.871496931195485,6.05505857135364,7.7365888935275136,False,5.21,31.89
Wheat,05/01/2011,7.066876183126448,6.135725862131623,7.947993768220808,False,5.21,35.64
